barcode;prix_vente
9782210756823;39,00
9782210772489;39,00
9782210760905;42,50
9782210743625;52,50
9782210777514;66,00
9782210755635;39,00
9782210779563;48,00
9782210765696;52,50
9782210758810;42,50
9782210758919;39,00
9782210758902;45,00
9782210760912;45,00
9782210760806;39,00
9782210770737;42,50
9782210743441;71,50
9782210777637;78,00
9782210750470;71,50
9782210756755;71,50
9782210743496;78,00
9782210754867;65,50
9782210750975;78,00
9782210765573;71,50
9782210779624;82,00
9782210779594;78,00
9782210784239;45,00
9782210755796;55,50
9782210755772;65,50
9782210754478;71,50
9782210765528;131,00
9782210784291;53,00
9782210754249;65,50
9782210770706;71,50
9782210772540;78,00
9782210743502;71,50
9782210754508;71,50
9782210762633;71,50
9782210754850;71,50
9782210754041;65,50
9782210754119;71,50
9782210777576;61,00
9782210755208;65,50
9782210754287;71,50
9782210784253;71,50
9782210762640;71,50
9782210777620;78,00
9782210777590;71,50
9782210786776;46,50
9782210765597;71,50
9782210772564;52,50
9782210754171;71,50
9782210784321;46,50
9782210754034;52,50
9782210784246;53,00
9782210756724;71,50
9782210762626;71,50
9782210756694;52,50
9782210754829;71,50
9782210754348;65,50
9782210755758;71,50
9782210770690;71,50
9782210755734;71,50
9782210755512;78,00
9782210740563;78,00
9782210784383;58,50
9782210755727;52,50
9782210755536;52,50
9782210754935;71,50
9782210755420;71,50
9782210755642;71,50
9782210772588;71,50
9782210784208;39,50
9782210754720;52,50
9782210754928;52,50
9782210786790;42,50
9782210759268;78,00
9782210755383;71,50
9782210772595;78,00
9782210784338;39,50
9782210779617;82,00
9782210750661;71,50
9782210754065;71,50
9782210784345;71,50
9782210784307;53,00
9782210754782;52,50
9782210754256;78,00
9782210755819;52,50
9782210754355;91,50
9782210754898;81,00
9782210754812;71,50
9782210743465;71,50
9782210759169;71,50
9782210754447;65,50
9782210740518;65,50
9782210770669;71,50
9782210755567;71,50
9782210784376;45,00
9782210743472;71,50
9782210750654;71,50
9782210777613;78,00
9782210765634;71,50
9782210754577;71,50
9782210740532;71,50
9782210784215;39,50
9782210784222;53,00
9782210756700;52,50
9782210770652;71,50
9782210784277;46,50
9782210755222;71,50
9782210777583;71,50
9782210743489;78,00
9782210754393;65,50
9782210755406;71,50
9782210755314;71,50
9782210779631;103,00
9782210754102;65,50
9782210754676;71,50
9782210754263;78,00
9782210755499;78,00
9782210765580;71,50
9782210786738;55,50
9782210754690;71,50
9782210754881;65,50
9782210754126;65,50
9782210740556;71,50
9782210754713;71,50
9782210754027;82,00
9782210784260;49,00
9782210755703;65,50
9782210743526;71,50
9782210754904;71,50
9782210754874;82,00
9782210786752;59,50
9782210755451;71,50
9782210770683;52,50
9782210765535;71,50
9782210755390;71,50
9782210777606;52,50
9782210784352;65,50
9782210755666;65,50
9782210754058;52,50
9782210772557;71,50
9782210762602;71,50
9782210786783;46,50
9782210785939;71,50
9782210779600;78,00
9782210755826;71,50
9782210754911;71,50
9782210779648;71,50
9782210750944;81,00
9782210755840;71,50
9782210784284;53,00
9782210765559;71,50
9782210770645;71,50
9782210755253;65,50
9782210759176;71,50
9782210784314;71,50
9782210740549;71,50
9782210754218;71,50
9782210755789;71,50
9782210765603;71,50
9782210772526;71,50
9782210754133;78,00
9782210756731;71,50
9782210754959;78,00
9782210754607;65,50
9782210754140;52,50
9782210755321;52,50
9782210785519;71,50
9782210754409;78,00
9782210786820;42,50
9782210770676;52,50
9782210778719;78,00
9782210784369;71,50
9782210754553;71,50
9782210755833;71,50
9782210756717;78,00
9782210772533;78,00
9782210754324;52,50
9782210754751;71,50
9782210751293;71,50
9782210751606;71,50
9782210754485;71,50
9782210777569;74,00
9782210762671;71,50
9782210754591;78,00
9782210761506;92,00
9782210761643;92,00
9782210761698;92,00
9782210772571;71,50
9782210761582;92,00
9782210761667;92,00
9782210761605;92,00
9782210761568;92,00
9782210761711;92,00
9782369409694;106,00
9782369409700;106,00
9782369409717;106,00
9782369409724;106,00
9782385513115;126,50
9782385514860;119,50
9782385514877;119,50
9782385514884;119,50
9782385514891;119,50
9782385514907;119,50
9782385512323;132,00
9782385511531;132,00
9782385511524;132,00
9782385511647;158,50
9782385511654;158,50
9782385511661;158,50
9782385513085;172,00
9782385513092;172,00
9782385513108;172,00
9782369408604;193,00
9782369408611;193,00
9782369408628;193,00
9782369408635;193,00
9782369408642;193,00
9782385512361;146,00
9782385512378;146,00
9782385512385;146,00
9782385512392;146,00
9782385511074;93,00
9782385511081;93,00
9782385511098;93,00
9782385511104;93,00
9782385511111;93,00
9782385511128;93,00
9782385514495;92,50
9782385512453;92,50
9782385512460;92,50
9782385512477;92,50
9782385514471;92,50
9782385514464;92,50
9782385514488;92,50
9782385512491;92,50
9782385512484;92,50
9782369407744;92,50
9782385513733;92,50
9782385512507;92,50
9782369409144;146,00
9782369407768;92,50
9782369407751;92,50
9782369408666;92,50
9782369409151;146,00
9782369408659;92,50
9782369407775;92,50
9782369407782;92,50
9782369409168;146,00
9782369407812;92,50
9782369407799;92,50
9782369407805;92,50
9782369407829;92,50
9782369407836;92,50
9782369407102;145,00
9782385513023;92,50
9782369409175;146,00
9782369407850;92,50
9782369407881;92,50
9782369407874;92,50
9782369407058;145,00
9782369407867;92,50
9782369407843;92,50
9782369409182;146,00
9782369407911;92,50
9782369407898;92,50
9782369407904;92,50
9782369407928;92,50
9782369407935;92,50
9782369407119;145,00
9782385513030;92,50
9782369409199;146,00
9782369407980;92,50
9782369407973;92,50
9782369407065;145,00
9782369407959;92,50
9782369407966;92,50
9782369407942;92,50
9782369409229;146,00
9782369408017;92,50
9782369407997;92,50
9782369408000;92,50
9782369408024;92,50
9782369408031;92,50
9782369407126;145,00
9782385514532;92,50
9782369409236;146,00
9782369408055;92,50
9782369408062;92,50
9782369408086;92,50
9782369408079;92,50
9782369407072;145,00
9782369408048;92,50
9782369409243;146,00
9782369408116;92,50
9782369408093;92,50
9782369408109;92,50
9782369408123;92,50
9782369408130;92,50
9782369407133;145,00
9782385514549;92,50
9782369409250;146,00
9782369408154;92,50
9782369408161;92,50
9782369408185;92,50
9782369408178;92,50
9782369407089;145,00
9782369408147;92,50
9782369409205;146,00
9782369408215;92,50
9782369408192;92,50
9782369408208;92,50
9782369408222;92,50
9782369407140;145,00
9782385514556;92,50
9782369409212;146,00
9782369408246;92,50
9782369408253;92,50
9782369408277;92,50
9782369408260;92,50
9782369407096;145,00
9782369408239;92,50
9782369408284;78,50
9782369408314;78,50
9782369408307;78,50
9782369405467;66,00
9782369405474;78,50
9782369405481;66,00
9782369408321;78,50
9782369405511;66,00
9782369405504;66,00
9782369405528;66,00
9782369405535;66,00
9782369405542;66,00
9782369405559;66,00
9782369405573;66,00
9782369406488;69,50
9782369406495;69,50
9782369406525;69,50
9782369406532;69,50
9782369406501;69,50
9782369406518;69,50
9782369407171;69,50
9782369407195;69,50
9782369407218;69,50
9782369407157;69,50
9782369407188;69,50
9782369407201;69,50
9782369407225;69,50
9782369407164;69,50
9782369408338;78,50
9782266204910;93,00
9782266293457;24,00
9782266204972;109,00
9782266199667;85,00
9782266275637;93,00
9782266149082;78,00
9782266128469;85,00
9782266295536;24,00
9782266267281;93,00
9782266289221;38,00
9782266132039;85,00
9782266289283;24,00
9782266204927;102,00
9782266178945;67,00
9782266203227;68,00
9782266290654;113,00
9782266203579;68,00
9782266254489;111,00
9782266285711;80,00
9782266122351;93,00
9782266099585;74,00
9782266283038;75,00
9782266207249;74,00
9782266283304;102,00
9782266150507;102,00
9782266150613;113,00
9782266126304;64,00
9782266205290;93,00
9782266230063;85,00
9782266151184;78,00
9782266283021;72,00
9782266117166;74,00
9782266200462;78,00
9782266146722;74,00
9782266022507;93,00
9782266245487;122,00
9782266185691;93,00
9782092520895;92,50
9782092529829;92,50
9782092566626;90,50
9782092592274;79,50
9782092546253;90,50
9782092588208;90,50
9782092590751;90,50
9782095039806;82,50
9782095031039;82,50
9782095039820;82,50
9782092496336;185,00
9782095036201;82,50
9782095031374;82,50
9782095036225;82,50
9782095036300;82,50
9782095036188;82,50
9782095031336;82,50
9782092588062;100,00
9782092592519;82,50
9782092491256;79,50
9782092529768;82,50
9782092537909;82,50
9782092529782;82,50
9782092556375;82,50
9782092574133;82,50
9782092561591;105,50
9782095066208;105,50
9782092588475;105,50
9782092491720;92,50
9782092523698;113,50
9782092590966;82,50
9782092594780;82,50
9782092556610;82,50
9782095062323;86,50
9782095048907;86,50
9782095048921;86,50
9782095054885;86,50
9782095048983;86,50
9782095050900;86,50
9782095057107;86,50
9782095048945;86,50
9782095054861;86,50
9782095049027;86,50
9782095054830;86,50
9782092567036;132,50
9782095054908;86,50
9782092534861;86,50
9782095049003;86,50
9782095048969;86,50
9782095054816;86,50
9782092823996;132,50
9782095058463;98,50
9782092524206;92,50
9782092595053;66,00
9782095018313;92,50
9782092507230;90,50
9782095058104;105,50
9782095058128;105,50
9782092550038;93,50
9782092517222;77,50
9782092495803;90,50
9782095043216;105,50
9782095049140;105,50
9782095049164;105,50
9782095043230;105,50
9782095055523;105,50
9782095052560;82,50
9782092550700;90,50
9782092592298;79,50
9782092494110;92,50
9782095055578;82,50
9782092527931;132,00
9782092531976;106,50
9782092527887;120,00
9782092531891;120,00
9782092531884;106,50
9782092527917;106,50
9782092527863;120,00
9782092527924;126,50
9782092527849;106,50
9782092527870;106,50
9782092531907;126,50
9782092531877;106,50
9782092587461;82,50
9782095017675;82,50
9782092571286;82,50
9782092580325;82,50
9782092556412;82,50
9782092572412;82,50
9782092580714;90,50
9782092506929;90,50
9782092517161;90,50
9782092588963;79,50
9782092519288;105,50
9782092592335;79,50
9782092594193;90,50
9782095049041;86,50
9782095031114;82,50
9782092588949;79,50
9782095037178;82,50
9782092552230;90,50
9782092528334;86,50
9782095066277;86,50
9782095050788;82,50
9782092546949;86,63
9782095049331;86,50
9782095049355;86,50
9782092503850;90,50
9782092491232;79,50
9782092490495;106,50
9782095003777;106,50
9782095003791;106,50
9782092543856;90,50
9782092533918;86,50
9782092533901;86,50
9782092533949;86,50
9782095049867;86,50
9782095049881;86,50
9782092541548;92,00
9782092506905;90,50
9782095039943;82,50
9782095031152;82,50
9782095031213;82,50
9782095039905;82,50
9782095039929;82,50
9782095031190;82,50
9782095060572;82,50
9782095039882;82,50
9782092520871;92,50
9782092495766;92,50
9782092491294;79,50
9782092592472;82,50
9782095003593;92,00
9782092495827;90,50
9782092592359;79,50
9782092596289;92,00
9782095029067;92,50
9782095050832;86,50
9782092556351;82,50
9782092536797;86,50
9782092530726;90,50
9782092526781;92,50
9782092520956;92,50
9782092580035;90,50
9782092522806;92,50
9782092506707;90,50
9782092596005;100,00
9782095018337;92,50
9782092588543;100,00
9782092588529;92,50
9782092826386;90,50
9782092524336;90,50
9782092507858;77,50
9782092508015;90,50
9782092517376;90,50
9782095049065;82,50
9782092553640;82,50
9782092536773;82,50
9782095064532;84,00
9782092555354;77,50
9782095018412;92,50
9782092495742;92,50
9782092546239;90,50
9782092593219;146,00
9782095049317;132,50
9782092527191;92,50
9782092589007;79,50
9782092596265;105,50
9782092589120;105,50
9782092592618;105,50
9782092494011;105,50
9782092527900;132,00
9782092546543;86,50
9782092538067;92,50
9782095066185;82,50
9782092587836;82,50
9782092591321;82,50
9782092591956;82,50
9782095062309;82,50
9782092536575;82,50
9782092495025;82,50
9782092503836;80,00
9782092495681;92,50
9782092491317;79,50
9782092525937;90,50
9782092491409;79,50
9782092495728;92,50
9782092595848;92,00
9782092491768;92,50
9782095003326;105,50
9782092593363;100,00
9782092557822;50,00
9782092552360;28,00
9782092552353;28,00
9782092571989;86,50
9782092490914;55,00
9782092513101;92,50
9782092506677;90,50
9782092536834;82,50
9782092530351;82,50
9782095029104;92,50
9782092506691;77,50
9782095018221;92,50
9782095063801;82,50
9782095046538;82,50
9782092536759;86,50
9782095049904;86,50
9782092588376;105,50
9782092544075;90,50
9782092492970;105,50
9782092528198;90,50
9782092490679;106,50
9782092535707;90,50
9782092566114;92,00
9782092574232;88,20
9782092588987;79,50
9782095029081;92,50
9782092533383;92,50
9782095034214;82,50
9782095044251;82,50
9782095060596;82,50
9782095034245;82,50
9782095034276;82,50
9782095034320;82,50
9782092524817;100,00
9782095033811;92,50
9782092504307;90,50
9782092595824;92,00
9782092491744;92,50
9782092592496;82,50
9782095066161;82,50
9782095044275;82,50
9782092525685;90,50
9782092496046;90,50
9782092520888;92,50
9782092495704;92,50
9782092589021;79,50
9782092583647;158,50
9782092587430;105,50
9782092590386;105,50
9782092576434;132,50
9782092590584;132,50
9782092576458;132,50
9782092594810;132,50
9782092576397;105,50
9782092583623;105,50
9782092591291;146,00
9782092590867;146,00
9782092593158;105,50
9782092576410;105,50
9782092593165;146,00
9782092593936;132,50
9782092492956;132,50
9782095018450;105,50
9782095017569;105,50
9782092583661;158,50
9782092581933;132,50
9782092594803;105,50
9782748507065;106,00
9782748506402;100,00
9782748510683;53,50
9782748516951;106,00
9782748511123;106,00
9782748511130;53,50
9782748515367;53,50
9782748511550;53,50
9782748509274;53,50
9782748510911;53,50
9782748512946;106,00
9782748504897;53,50
9782748505641;100,00
9782748505689;53,50
9782748517170;53,50
9782748505696;53,50
9782748530742;132,50
9782748537277;146,00
9782748530810;132,50
9782748515015;80,00
9782748516999;106,00
9782748537079;106,00
9782748526844;106,00
9782748505702;53,50
9782748511871;53,50
9782748508833;53,50
9782748521924;53,50
9782748521368;53,50
9782748537321;53,50
9782748521382;53,50
9782748537345;106,00
9782748525465;53,50
9782748504903;53,50
9782841464395;92,50
9782748505740;92,50
9782748513509;106,00
9782748505276;113,50
9782748506525;53,50
9782748520743;106,00
9782748537369;53,50
9782748510652;53,50
9782748504910;53,50
9782748505481;53,50
9782748537055;106,00
9782748524802;106,00
9782748512632;106,00
9782748512625;92,50
9782748529869;106,00
9782748504934;53,50
9782748506907;53,50
9782748511833;53,50
9782748527117;53,50
9782748506891;53,50
9782748505474;53,50
9782748526745;53,50
9782748506556;53,50
9782748526721;106,00
9782748508963;73,50
9782748524840;53,50
9782748526509;53,50
9782748523485;53,50
9782748505719;53,50
9782748511215;53,50
9782748527025;53,50
9782748505542;102,50
9782748539639;79,50
9782748506006;53,50
9782748539417;132,50
9782748516982;80,00
9782748513530;106,00
9782748530919;85,50
9782748530896;85,50
9782748515435;106,00
9782748506570;53,50
9782748507911;92,50
9782748526981;106,00
9782748510669;53,50
9782748511994;106,00
9782748512014;92,50
9782748524253;106,00
9782748530308;106,00
9782748530261;106,00
9782748530988;106,00
9782748527339;106,00
9782748530322;106,00
9782748530285;106,00
9782748530995;106,00
9782748537246;106,00
9782748527346;96,00
9782748531008;106,00
9782261402175;60,00
9782261403769;60,00
9782261404056;60,00
9782261402229;60,00
9782261404049;60,00
9782261403752;60,00
9782261403776;60,00
9782261402236;60,00
9782261403783;60,00
9782261404117;60,00
9782261403417;60,00
9782261402144;60,00
9782261404025;60,00
9782261402212;60,00
9782261404032;60,00
9782261403400;60,00
9782261404100;60,00
9782261403387;60,00
9782261403721;60,00
9782261403745;60,00
9782261404124;60,00
9782261403738;60,00
9782261402120;60,00
9782725620039;80,00
9782725620695;80,00
9782725632735;80,00
9782725622798;80,00
9782725636870;80,00
9782725620718;80,00
9782725620053;80,00
9782725626147;80,00
9782725620046;80,00
9782725632728;80,00
9782725621395;79,50
9782725621388;80,00
9782210974739;118,50
9782210972605;78,50
9782210969513;69,50
9782210987517;69,50
9782210960589;69,50
9782210961357;69,50
9782210983410;73,50
9788411573764;236,50
9788411573788;236,50
9788419236968;311,50
9788415620587;169,00
9788419236975;311,50
9788415640004;169,00
9788419236982;311,50
9788415640332;169,00
9788419236999;336,50
9788418224973;336,50
9788418224980;336,50
9788418224997;336,50
9788419072986;336,50
9788419236883;244,00
9788417260781;144,00
9788419236890;244,00
9788417260811;144,00
9788419236906;244,00
9788417260842;144,00
9788419236913;286,50
9788419236920;286,50
9788419236937;286,50
9788419236944;286,50
9788419236951;286,50
9788411570114;299,00
9788411570121;161,50
9788411570152;299,00
9788411570169;161,50
9788411570190;299,00
9788411570206;161,50
9788411570237;299,00
9788411570244;161,50
9788411571647;299,00
9788411571654;161,50
9788419236753;369,00
9788417260873;224,00
9788419236760;369,00
9788417260903;224,00
9788419236777;369,00
9788417260934;224,00
9788419236784;369,00
9788417260965;224,00
9788419236791;369,00
9788484437758;224,00
9788419236807;369,00
9788416273171;224,00
9788419236814;369,00
9788416273218;224,00
9788419236821;369,00
9788416347919;224,00
9788419236838;369,00
9788416657629;224,00
9788411571579;286,50
9788411571586;149,00
9788411571609;286,50
9788411571616;149,00
9788411571821;286,50
9788411571838;149,00
9788419236593;494,00
9788419236609;494,00
9788484439271;399,00
9788419236616;494,00
9788416273249;399,00
9788419236623;494,00
9788416347940;399,00
9788411571517;349,00
9788411571524;181,50
9788411571548;349,00
9788411571555;181,50
9788411573702;361,50
9788411573719;181,50
9788411573733;361,50
9788411573740;181,50
9788419236531;369,00
9788417249656;186,50
9788419236555;374,00
9788417249663;186,50
9788419236562;374,00
9788417249670;186,50
9788419236579;374,00
9788417249687;186,50
9788419236586;399,00
9788418224423;206,50
9788411570039;299,00
9788411570046;156,50
9788411570077;299,00
9788411570084;156,50
9788411571234;299,00
9788411571241;156,50
9788411571265;299,00
9788411571272;156,50
9788484433507;361,50
9788411573801;361,50
9788411571685;349,00
9788419273253;349,00
9788484436676;299,00
9788484436690;299,00
9788484437635;299,00
9788411571753;299,00
9788419236463;311,50
9788416347698;286,50
9788416347704;162,50
9788419236470;311,50
9788416347711;286,50
9788416347728;162,50
9788419236487;311,50
9788416347803;286,50
9788416347810;162,50
9788411571807;249,00
9788419236494;286,50
9788417710682;144,00
9788419236500;286,50
9788417710705;144,00
9788419236517;286,50
9788417710729;144,00
9788419236524;286,50
9788417710743;144,00
9788411573535;311,50
9788411573542;161,50
9788411573566;311,50
9788411573573;161,50
9788411573597;311,50
9788411573603;161,50
9788411575737;311,50
9788411575744;161,50
9788419236395;344,00
9788416943777;181,50
9788419236401;344,00
9788416943807;286,50
9788416943814;181,50
9788419236418;344,00
9788416943845;286,50
9788416943852;181,50
9788419236425;399,00
9788415620761;194,00
9788419236432;399,00
9788415620884;194,00
9788419236449;399,00
9788415846321;194,00
9788419236456;399,00
9788416057221;194,00
9788419236043;456,50
9788411573528;206,50
9788419236067;456,50
9788419236081;481,50
9788419236098;386,50
9788419236104;386,50
9788418224898;349,00
9788419236111;481,50
9788419236289;499,00
9788415620792;274,00
9788419236296;499,00
9788415640370;411,50
9788415640387;274,00
9788419236302;499,00
9788415640400;411,50
9788415640417;274,00
9788411575645;449,00
9788411575652;249,00
9788411575676;449,00
9788411575683;249,00
9788411575706;449,00
9788411575713;249,00
9788411573467;444,00
9788411573474;444,00
9788411573481;444,00
9788411573498;444,00
9788419236319;361,50
9788418625183;219,00
9788419236326;361,50
9788418625237;219,00
9788419236333;361,50
9788418625282;219,00
9788419236340;361,50
9788418907777;219,00
9788419236005;424,00
9788416347650;236,50
9788419236012;424,00
9788416347674;236,50
9788419236029;424,00
9788416657537;236,50
9788419236036;424,00
9788416347834;236,50
9788419236388;481,50
9788416273485;411,50
9788416657025;249,00
9788419236357;499,00
9788411571456;449,00
9788411573245;386,50
9788411573252;199,00
9788411573269;386,50
9788411573276;199,00
9788418032110;431,50
9788418907371;499,00
9788417710774;361,50
9788417260699;361,50
9788415846291;361,50
9788484436591;361,50
9788411573047;374,00
9788416273775;349,00
9788419273635;399,00
9788411571715;399,00
9788411571739;399,00
9788411573832;399,00
9788417710835;449,00
9788417710842;449,00
9788417710859;449,00
9788417710866;449,00
9782090383850;198,00
9782090384161;267,00
9782090384178;181,00
9782090384192;267,00
9782090384208;187,50
9782090384338;280,00
9782090384345;193,00
9782090383461;279,00
9782090383478;218,00
9782090351149;150,50
9782090384284;279,00
9782090384291;220,50
9782090351170;150,50
9782090384307;279,00
9782090384314;222,00
9782090351194;150,50
9782090396874;234,00
9782090396881;234,00
9782090398137;234,00
9782090398144;234,00
9782090398151;240,50
9782090398168;240,50
9782090358926;248,50
9782090358933;177,00
9782090358957;248,50
9782090358964;177,00
9782090360905;248,50
9782090360912;177,00
9782090358032;235,00
9782090358049;214,00
9782090358506;73,00
9782090358063;230,00
9782090358094;207,50
9782090358919;73,00
9782090383706;259,00
9782090383720;259,00
9782090398519;259,00
9782090350005;232,50
9782090350012;207,50
9782090350128;240,50
9782090350296;214,00
9782090354775;215,50
9782090354782;205,00
9782090354720;215,50
9782090354737;205,00
9782090357486;259,00
9782090357493;187,50
9782090358476;78,00
9782090357516;259,00
9782090357523;187,50
9782090358483;78,00
9782090357547;271,00
9782090357554;193,00
9782090358490;86,00
9782090358988;263,00
9782090358995;183,50
9782090359015;86,00
9782090362169;263,00
9782090362176;183,50
9782090388251;259,00
9782090388268;187,50
9782090388312;251,00
9782090388329;187,50
9782090388282;271,00
9782090388299;187,50
9782090388640;271,00
9782090388657;187,50
9782090389241;259,00
9782090389258;183,50
9782090389272;261,50
9782090389289;187,50
9782090389302;275,00
9782090389319;193,00
9782090389333;277,50
9782090389340;198,00
9782090388084;354,00
9782090388107;360,50
9782090388121;374,00
9782090354904;259,00
9782090354911;187,50
9782090354935;259,00
9782090354942;187,50
9782090354966;268,00
9782090354973;211,50
9782090383232;275,00
9782090383249;214,00
9782090387858;242,00
9782090387865;183,50
9782090387889;261,50
9782090387896;183,50
9782090387919;275,00
9782090387926;187,50
9782090387940;275,00
9782090387957;187,50
9782090333756;251,00
9782090333763;195,50
9782090333787;251,00
9782090333794;195,50
9782090333848;268,00
9782090333855;201,00
9782090354485;352,50
9782090354508;359,50
9782090354522;363,00
9782090362190;330,00
9782090362206;194,50
9782090358841;330,00
9782090358858;197,00
9782090358803;330,00
9782090358810;197,00
9782090398090;337,00
9782090398106;205,00
9782090389760;335,50
9782090389777;198,00
9782090389708;343,50
9782090389715;206,00
9782090389739;343,50
9782090389746;206,00
9782090356120;331,50
9782090356137;202,00
9782090387056;343,50
9782090387063;205,00
9782090387094;350,00
9782090387100;205,00
9782090387186;342,00
9782090387193;211,50
9782090387216;354,00
9782090387223;215,50
9782090387247;362,00
9782090387254;220,50
9782090330274;348,50
9782090336689;207,50
9782090336702;359,50
9782090336986;213,00
9782090330281;371,00
9782090330298;222,00
9782090352603;351,50
9782090352610;205,00
9782090352634;358,00
9782090352641;210,00
9782090358124;317,00
9782090358131;195,50
9782090358155;338,00
9782090358162;207,50
9782090355697;312,00
9782090355703;182,50
9782090355727;312,00
9782090355734;182,50
9782090355802;326,50
9782090355819;193,00
9782090355833;331,50
9782090355840;198,00
9782090356151;375,00
9782090356168;222,00
9782090356076;411,00
9782090356083;416,00
9782090356090;433,00
9782090356106;436,00
9782090356113;453,00
9782090385250;351,50
9782090385267;220,50
9782090385281;356,50
9782090385298;224,50
9782090385311;370,00
9782090385328;228,50
9782090385342;374,00
9782090385359;231,00
9782090385373;391,00
9782090385380;234,00
9782090356014;293,50
9782090356021;302,50
9782090386974;330,00
9782090386943;341,00
9782090387032;341,00
9782090386325;342,00
9782090386097;214,00
9782090386110;352,50
9782090386127;222,00
9782090386141;368,50
9782090386158;224,50
9782090386028;348,50
9782090386035;214,00
9782090386059;359,50
9782090386066;222,00
9782090385885;383,00
9782090385892;231,00
9782090385922;387,00
9782090385939;239,00
9782090385960;413,50
9782090385977;275,00
9782090384925;408,00
9782090384932;275,00
9782090384956;422,50
9782090384963;275,00
9782090384987;352,50
9782090384994;220,50
9782090385014;359,50
9782090385021;223,50
9782090385045;368,50
9782090385052;234,00
9782090384895;405,50
9782090384901;248,50
9782090352900;356,50
9782090352917;209,00
9782090352948;351,50
9782090352955;202,00
9782090352979;359,50
9782090352986;206,00
9782090353006;374,00
9782090353013;206,00
9782090386523;300,00
9782090386530;183,50
9782090331677;202,00
9782090331684;202,00
9782090331707;315,50
9782090331936;247,00
9782090332056;214,00
9782090332070;223,50
9782090354843;298,50
9782090398175;371,00
9782090398182;214,00
9782090386660;358,00
9782090386677;202,00
9782090398205;414,50
9782090398212;227,50
9782090386608;401,50
9782090386615;214,00
9782090363302;422,50
9782090363319;227,50
9782090399875;342,00
9782090386905;201,00
9782090386851;401,50
9782090386875;220,50
9782090386820;399,00
9782090386837;216,50
9782090398526;378,00
9782090398564;379,00
9782090398083;318,00
9782090333480;318,00
9782090323160;258,00
9782090380101;291,50
9782090363418;239,50
9782090363425;250,50
9782090397987;250,50
9782090397994;254,50
9782090398007;257,00
9782090398014;271,50
9782090352467;265,00
9782090352481;269,00
9782090352368;274,00
9782090395181;254,50
9782090398069;254,50
9782090398076;254,50
9782090398038;269,00
9782090398021;269,00
9782090398045;287,50
9782090398052;323,50
9782090352443;273,00
9782090352306;305,00
9782090352313;346,00
9782090397512;233,00
9782090397529;246,50
9782090398588;435,00
9782090382563;238,50
9782090381801;255,50
9782090398410;254,50
9782090382471;146,50
9782090382464;291,50
9782090362565;334,00
9782090384529;169,00
9782090398502;356,50
9782090381023;169,00
9782090381030;392,50
9782090381047;180,00
9782090363173;366,00
9782090381986;173,00
9782090395136;415,00
9782090398960;173,00
9782090362589;387,50
9782090380699;181,00
9782090382181;374,00
9782090384413;169,00
9782090398489;363,50
9782090380187;180,00
9782090398571;374,00
9782090380163;180,00
9782090362541;371,50
9782090382013;176,00
9782090363180;372,50
9782090384543;181,00
9782090382228;423,00
9782090381078;184,00
9782090382167;382,00
9782090384598;210,50
9782090363197;379,50
9782090384604;210,50
9782090384574;370,00
9782090384581;203,50
9782090398465;416,50
9782090384420;173,00
9782090362558;386,00
9782090384468;174,50
9782090398632;406,00
9782090384482;184,00
9782090398601;359,50
9782090384611;178,50
9782090398625;407,00
9782090380712;174,50
9782090382259;412,50
9782090382068;181,00
9782090377118;402,00
9782090395112;358,00
9782090398250;368,50
9782090380583;362,00
9782090395129;380,50
9782090398243;370,00
9782090363524;360,50
9782090380637;380,50
9782090395099;360,50
9782090395105;404,50
9782090398236;380,50
